caption,sentiment_label,like_count,comment_count,engagement_rate
tiap tanggal november ingat bagai hari guru nasional hari guru ini rupa bentuk hormat dan harga untuk para pahlawan tanpa tanda jasa maka dari itu mari kita hormat guru kita dan amal tiap ilmu yang telah beri agar manfaat di kemudian hari politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia harigurunasional hariguru harigurunasional,positive,264,0,0.8432349559218091
daftar magang dan studi independen msib angkat sudah buka tidak asa salah satu program unggul merdeka ajar kampus merdeka telah pasuk angkat empat ada puluh ribu mahasiswa di seluruh indonesia yang sudah rasa manfaat dengan gabung jadi serta program ini fasilitas mahasiswa agar bisa kolaborasi dan dapat banyak insight dari para pakar yang asal dari bagai industri nama keikutsertaan pada program ini juga bisa aku hingga tara sks jangan lupa ikut sosialisasi magang dan studi independen sertifikat msib angkat yang akan laksana cara daring dan gabung di grup wa tanya jawab agar selalu dapat informasi baru kait msib angkat,positive,264,0,0.8432349559218091
moga pers indonesia dapat kontribusi baik lagi dalam sampai bagai bentuk informasi kepada masyarakat indonesia maju terus pers indonesia tetap jauh diri dari berita yang sifat hoax selamat hari pers nasional pens pensjoss haripersnasional,positive,261,2,0.8400408841190751
program studi teknologi multimedia broadcasting pens usai gelar kuliah tamu movie screening oleh sabine eckhard from germany giat ini langsung pada selasa dengan hadir mahasiswa multimedia broadcasting dosen serta beberapa guru dari smk di tempat di ruang teater gedung d pens pada sempat ini tunjuk beberapa film karya sabine eckhard dengan bagai genre,positive,263,0,0.8400408841190751
isra miraj rupa peristiwa sejarah bagi umat islam peristiwa ini adalah dua peristiwa yang beda dalam satu malam isra adalah jadi mana rasulullah saw datang oleh malaikat jibril tuju sumur air zamzam guna burraq lanjut rasulullah tuju masjidil aqsa untuk lanjut perjalanannnya tuju langit miraj telah peristiwa isra kemudian rasulullah kembali tuju sidratul muntahana untuk temu denhan allah swt dan terima perintah nya untuk sholat lima waktu dalam hari malam demikian cerita singkat kena isra miraj rasulullah moga hari yang suci ini kita tetap jadi umat yang selalu taat dalam ibadah dan ada jalan amin pens politeknik pensjoss isramiraj h,positive,263,0,0.8400408841190751
halo sobatpens demo day wirausaha merdeka pens rupa puncak akselerator dari seluruh giat wirausaha merdeka sekaligus ajang bukti bahwa mahasiswa juga dapat terjun ke dalam dunia usaha program ini adalah salah satu program implementasi dari menteri didik dan budaya kemdikbud yang tuju untuk pasti mahasiswa oleh tahu kewirausahaan luar program studi giat sebut tidak hanya untuk bagi mahasiswa pens saja namun juga beri sempat kepada mahasiswa dari bagai institusi di indonesia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi kampusvokasi demodaywmk demodaywmkpens,positive,262,0,0.8368468123163408
rangkai giat latih terampil manajemen mahasiswa pratingkat dasar lkmm pratd sukses helat oleh pens giat ini gelar sejak jumat diri dari lima gelombang angkat tema harry potter giat rutin ini tuju untuk bekal mahasiswa baru kena manajemen diri lkmm pratd pada tahun ini ikut oleh seluruh mahasiswa baru pens cara daring lalu zoom video conference berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,262,0,0.8368468123163408
selamat hari jadi provinsi jawa timur yang ke semangat nawa bhakti satya untuk jawa timur yang lebih maju jatim bangkit adapun kutip dari mohammad natsir yaitu untuk capai sesuatu harus juang dulu seperti ambil buah kelapa dan tidak tunggu saja seperti jatuh durian yang telah masak politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia hutjawatimur,positive,261,1,0.8368468123163408
penstv laksana kongres ikat alumni politeknik elektronika negeri ika pens laksana pada sabtu kali ini kongres ika pens helat tanpa laksana reuni akbar kendati beda dengan tahun belum giat ini sukses gelar di ruang auditorium lantai gedung pascasarjana pens dengan penuh suka cita tidak hanya itu giat ini juga hadir oleh prof dr ir muhammad nuh dea yang rupa mantan direktur dua pens bagai speaker lengkap di polteknik politeknikjoss pens pensjoss vokasimenguatkanindonesia ikapens,positive,262,0,0.8368468123163408
breakout tips tingkat terampil publik speaking bagi mula kini mampu bicara di depan umum atau publik speaking jadi hal yang penting untuk asai khusus di era digitalisasi yang terus kembang bisa kata publik speaking ini jadi syarat utama bagi bentuk sumber daya manusia di tengah masyarakat pada sempat kali ini saya akan bagi beberapa tips dalam tingkat mampu publik speaking nah penasaran kan mari simak vidio ikut ini untuk video lanjut dapat anda lihat di youtube pens tv politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia breakout,positive,261,0,0.8336527405136067
ayo mulai dari diri kita sendiri jaga bumi kita dengan cara sayang air hemat air jaga lingkung cinta lingkung untuk kualitas air yang lebih baik selamat hari air dunia tahun pens pensjoss hariairsedunia,positive,259,2,0.8336527405136067
ibu adalah insan pertama yang kita temu ibu adalah kata pertama yang kita ucap saat sesat ibu adalah sumber tahu awal yang kita lalu ibu adalah selimut yang beri hangat dan rasa nyaman ibu adalah serbet yang mampu menempis semua sedih dan air mata ibu adalah udara yang tanpa kita tak kan bisa hidup lama peluk canda gurau amarahnya cerewet bagai bumbu yang sudah jadi resep utama selamat hari ibu hormat sayang dan selalu doa orang tua utama ibu pensjoss politeknik hariibu mothersday happymothersday,positive,261,0,0.8336527405136067
breakout bagai salah satu kota tua di indonesia tentu milik banyak sekali cerita tarik untuk ulik salah satu kampung arab lokasi di camat mampir tempat ini tidak hanya tampil bukti akulturasi budaya tetapi juga suguh bagai macam hal unik di sana aneka ragam produk khas timur tengah tawar dan sanding dengan kuliner yang gugah selera penasaran dengan suasana yuk kita tonton seru sama reporter qoimuddin videographer ikhwan abdillah lengkap hanya di youtube pens tv politeknik penssjoss pens breakout vokasikuatmenguatkanindonesia kampungarabsurabayakawasanampel,positive,260,1,0.8336527405136067
selamat ingat hari palang merah indonesia ulur tangan sangat bantu saudara tetes darah dapat hidup ribu saudara manusia tetap makhluk sosial yang senantiasa butuh bantu hadap sama terima kasih untuk para garda depan bangsa di bidang sosial manusia kiprah jadi saksi bagi sejahtera negara mari kita erat peduli dan jiwa manusia di hari palang merah indonesia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi palangmerahindonesia,positive,260,0,0.8304586687108727
natal bawa damai dan kasih bagi tiap orang natal juga bawa kabar baik bagi seluruh umat manusia dengan natal ini kira dapat jadi momen untuk syukur tentang baik yang besar untuk selamat umat manusia di dunia selamat hari natal kira damai dan kasih natal ada di dalam hati kita politeknik pensjoss selamatharinatal,positive,257,3,0.8304586687108727
timeline pmw pens program mahasiswa wirausaha hallo km pens pmw pens hadir kembali lohh kali ini pmw akan datang dengan beri alam di dunia kewirausahaan dan pasti akan ada dana yang nggak sedikit lohh penasaran yuk ikut daftar diri pada giat kece ini mau tau tentang pmw yuk ikut sosialisasi nya ya sosialisasi pmw pens waktu kamis januari link zoom pandu pmw cp rayhan faizin,positive,260,0,0.8304586687108727
selamat hari ibu nasional tak ada kata yang dapat cakup betapa istimewa orang ibu di hari ibu nasional ini mari kita raya lembut kuat dan cinta tanpa batas yang selalu limpah oleh ibu kepada kita terima kasih ibu atas korban dan kasih sayang yang tak pernah ganti tiap hari adalah hari ibu namun hari ini khusus untuk politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia hariibunasional,positive,259,0,0.8272645969081385
daftar pilmapres pens update syarat halo km pens kemarin udah ngikutin sosialisasi pilmapres pens kan nah sekarang pilmapres pens sudah masuk tahap yang paling penting yaitu tahap daftar dan kumpul berkas daftar buka mulai tanggal februari sampai dengan maret sila baca dengan seksama tentu dan syarat yang butuh ya mari daftar diri kalian sekarang juga dan jadi mahasiswa prestasi di indonesia daftar di sini bitlysubmitpilmapres apabila masih milik tanya sila untuk hubung nomor bawah ini cp raih bempens viriyabala ristekbempens semangattinggimemperbaikidiri,positive,253,6,0.8272645969081385
dengan semangat buka akses didik yang lebih luas hoshizora foundation sama politeknik elektronika negeri pens laku audiensi kepada dr berry juliandi msi plt direktur belmawa ditjen dikti pada mei dalam audiensi ini kami kenal program beasiswa dari vivoindonesia yaitu vivo nexgen scholars yang beri dukung penuh ukt lama tahun untuk mahasiswa baru d pens tahun ajar audiensi ini jadi wujud nyata kolaborasi antara sektor industri kemdiktisaintek didik tinggi dan organisasi sosial untuk bersamasama cetak generasi muda unggul di bidang teknologi terima kasih dr berry atas dukungannyasemoga makin banyak anak muda yang bisa lang lebih tinggi tuju masa depan berkat akses didik yang tara kemdiktisaintek perguruantinggi audiensi beasiswa vivo vivonexgenscholars beasiswavivo hoshizora hoshizorafoundation mahasiswaberdampak kampusberdampak diktisaintekberdampak,positive,250,8,0.8240705251054044
raya indah alam indonesia hari cinta puspa dan satwa nasional ingat kita untuk jaga serta lestari keanekaragaman hayati mari satu dalam jaga kaya alam demi generasi datang politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi haricintapuspadansatwa,positive,255,3,0.8240705251054044
pens goes to village pgtv oleh bem pens usai laksana lama empat hari giat yang ikut oleh wakil mahasiswa dan dosen pens ini sasar seluruh warga dusun lebaksari desa rejosari camat jatirejo mojokerto jawa timur tuju tingkat peduli mahasiswa pens dan tumbuh semangat untuk manfaat bagi orang lain bagai jenis giat selenggara dengan terap protokol sehat berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,257,0,0.8208764533026703
halo para mahasiswa pens kami buka pintu lebarlebar untuk kalian yang semangat dalam dunia robotika yokk gabung dengan kami dengan cara daftar open recruitment pens robotics team sama tim ini kalian akan jadi bagi dari jalan tuju sukses di kontes robot indonesia buah panggung prestisius yang uji mampu robotika jangan lewat sempat untuk kembang dan kejar impi sama pens robotics team segera daftar diri dan hadap tantang seru di tahun division kontes robot abu indonesia eira kontes robot sar indonesia eilero kontes robot sepak bola indonesia humanoid eros kontes robot seni tari indonesia erisa kontes robot sepak bola indonesia roda ersow kontes robot tematik indonesia eternos kontes robot bawah air indonesia emosver for more information ig cp wame hisyam cp wame tenin link daftar pensroboticsteam oprecpensroboticsteam,positive,257,0,0.8208764533026703
himpun mahasiswa informatika himit pens usai gelar webinar dalam rangka ulang tahun yang ke giat sebut hadir dosen mahasiswa aktif dan alumni jurus teknik informatika helat pada sabtu webinar agile road to it motion datang dua materi yakni afrizal luthfia nurkahfi selaku operation mis analyst lead di home credit indonesia dan i putu ashadi dana pratama bagai software devolepment engineer lead di dana indonesia hal yang unik dari giat kali ini yaitu dapat challenge dengan hadiah tarik sehingga serta webinar makin antusias berita lengkap dapat baca di,positive,257,0,0.8208764533026703
orang ayah kerja tanpa kenal lelah dan keluh untuk cukup butuh keluarga terimakasih ayah atas yang telah kau ikan selamat hari ayah nasional pens pensjoss politeknik hariayahnasional,positive,255,0,0.814488309697202
flash news agustus pens jadi juara umum kmipn prestasi ukm ec serta lantik dan kukuh ormawa pens pens bagai kampus tradisi juara hasil mrmpertahankan gelar juara umum pada kmipn selain itu ukm ec yang laga pada ajang pec mampu menang lomba dalam bagai bidang pada bulan agustus ini juga dapat ganti urus ormawa pens yakni bem dan dpm tiga berita sebut kami rangkum lama detik dalam flash news lengkap di pensjoss politeknik politeknikjoss penstv flashnews vokasimenguatkanindonesia,positive,254,0,0.8112942378944679
selamat kepada tim ewsn joss pens dan tim electrolic atas capai prestasi pada lomba pnb itc yang selenggara oleh politeknik negeri bal pada tanggal september anggota tim electrolic nur ain marati mahasiswa d teknik telekomunikasi andini widjaja kusuma mahasiswa d teknik telekomunikasi dira sabrina ramadhani mahasiswa d teknik telekomunikasi anggota tim ewsn joss pens yanu adi nugraha mahasiswa d teknik informatika aditya yogi dwi nugraha mahasiswa d lj teknik informatika politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia mahasiswaberprestasi pnbitc,positive,254,0,0.8112942378944679
guna beri tahu kena strategi interview kerja dan beasiswa pico pens usai gelar sharing session pada sabtu dengan tajuk successful interview strategy for job and scholarship giat ini selenggara lalu zoom video conference dan siar langsung lalu youtube pico pens dapat dua narasumber dalam giat ini yakni muhammad farras bani zain selaku coo cofounder damogo dan olivia putri rosmala yang rupa talent acquisition accelbyte inc berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia pico,positive,254,0,0.8112942378944679
pens sky venture kembali helat giat rutin tahun yakni bussiness matching dengan usung tema sincerely build bussiness through mutual benefit bussiness collaboration helat pada kamis tenant pens sky venture turut jadi serta dalam business pitching startup kali ini tempat di dyandra convention hall giat ini hadir oleh pihak industri serta wakil dari beberapa smk di jawa timur,positive,252,0,0.8049060942889995
tahun mungkin penuh banyak kenang yang tidak bisa lupa namun biar kenang sebut jadi buah cerita yang bisa jadi motivasi di tahun selamat tahun baru pensjoss pens tahunbaru,positive,252,0,0.8049060942889995
prestasi bangga kembali raih oleh mahasiswa pens kali ini banyak mahasiswa sukses bawa pulang dua medali emas tujuh medali perak dan enam medali perunggu pada ajang olimpiade sains mahasiswa osm tingkat nasional giat yang selenggara oleh latih olimpiade sains indonesia pos ini langsung cara daring pada minggu dan ikut oleh serta dari bagai guru tinggi negeri dan swasta berita lengkap dapat baca di,positive,252,0,0.8049060942889995
bagai negara pulau dengan wilayah air yang sangat luas indonesia rupa salah satu negara maritim besar di dunia tuju ingat hari maritim nasional tiap tahun supaya masyarakat indonesia sadar dan erti akan potensi besar yang milik juga ingat segala upaya yang telah laku perintah tentang maritim indonesia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia harimaritim harimaritimnasional,positive,252,0,0.8049060942889995
pens usai selenggara upacara ingat hari lahir pancasila ikut oleh dosen dan tenaga didik giat sebut tempat di ruang auditorium lt gedung pascasarjana usung tema pancasila jiwa satu bangsa tuju indonesia emas upacara ini tekan penting semangat satu dan nasionalisme dalam jalan tuju indonesia emas berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi kampustradisijuara harilahirpancasila,positive,252,0,0.8049060942889995
orang hebat bisa lahir beberapa karya mutu tapi guru yang mutu dapat lahir ribu orangorang hebat selamat hari guru dunia pens pensjoss politeknik hariguru,positive,250,1,0.8017120224862655
selamat tanding kepada kontingen pens dalam ajang pekan ilmiah mahasiswa nasional pimnas ke di di universitas muhammadiyah malang jangan pernah malu dengan kalah tapi jangan pernah putus asa untuk yang baik politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia pimnas pimnas,positive,250,0,0.7985179506835314
hari buku dunia ingat tepat pada hari ini april ingat internasional ini selalu selenggara oleh unesco guna promosi minat baca terbit dan hak cipta momen ini harap dapat mudah akses buku untuk semua orang mari manfaat limpah ilmu yang ada di buku untuk ajar refleks dan mimpi politeknik politeknikjoss pens pensjoss banggapens kampusvokasi kampustradisijuara kampusinovasi haribukusedunia,positive,250,0,0.7985179506835314
semarang robot madam api milik politeknik elektronika negeri yakni eepis intelligent leg robot eilero telah usai laksana sisih babak dua gerak lebih cepat dari belum robot ini mampu tahan posisi atas hingga saat ini helat di hall b the club graha padma semarang saing sengit antar tim makin buat suasana jadi debar,positive,248,0,0.7921298070780631
tampil pada babak final kontes robot indonesia kri wilayah ii tahun tim erisa sanding dengan tim alf dari universitas gadjah mada ugm pada babak final yang langsung senin tim erisa laku dua kali tanding yakni awal pada arena merah dan arena biru robot erisa tampak cantik dengan suguh tari yang bawa pada babak kali ini berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,246,1,0.788935735275329
ingat hari serikat bangsa bangsa pbb yang diri sejak oktober jadi ingat kepada seluruh lapis masyarakat kena tuju pbb yang cakup cara global untuk jaga damai cegah konflik dan bantu manusia sehingga kontribusi kita juga sangat penting untuk capa tuju sebut politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia haripbb,positive,247,0,0.788935735275329
telah sapu bersih babak sisih awal dengan raih tiga menang eros hasil keluar jadi juara grup c dan laju pada babak empat final kategori lomba lari ll meter kali ini eros dari tim cyan tanding lawan runner up grup d yakni rscuad dari universitas ahmad dahlan bagai tim magenta meski sempat alami kendala jelang tanding eros kembali raih menang telak dengan catat waktu detik berita lengkap dapat baca di,positive,247,0,0.788935735275329
katakata milik kuat untuk hancur dan sembuh ketika katakata itu benar dan baik mereka dapat ubah dunia kita budha selamat hari raya waisak moga hidup kita selalu kah dengan bahagia pensjoss waisak politeknik,positive,246,0,0.7857416634725948
extend kumpul proposal hai sobat pens ada kabar gembira looo apa tuh yaahhh panjang waktu dalam kumpul proposal nihh catat tanggal akhir kumpul proposal ya tanggal februari yang dapat beri sempat lebih banyak kepada para mahasiswa untuk asah ide lebih kreatif tuju panjang batas waktu serah proposal bukan hanya sekadar beri lebih banyak waktu lhoo namun juga luas dan beri peluang tambah muncul cemerlang ide lebih tarik serta dapat hasil karya baik good luck kampusinovasi pkm center,positive,246,0,0.7857416634725948
tetap oktober bagai hari hak asasi binatang dasar oleh deklarasi universal tentang sejahtera hewan deklarasi ini rupa bentuk sepakat yang aku bahwa hewan itu hidup dan dapat derita hak asasi hewan tidak hanya beri manfaat bagi hewan saja tetapi juga bagi manusia yang hidup dalam satu ekosistem selamat hari hak asasi binatang binatang punya hak untuk dapat lindung atas diri politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia harihakasasibinatang,positive,246,0,0.7857416634725948
hari meteorologi dunia ingat kita akan peran penting meteorologi dalam memahamixd cuaca kurang risiko bencana dan hadap ubah iklim mari sama tingkatkanxd aksi nyata demi masa depan yang lebih tangguh dan lanjut selamat hari meteorologixd dunia xd politeknik politeknikjoss pens pensjoss banggapens kampusvokasixd kampusinovasi banggapens harimeteorologidunia,positive,246,0,0.7857416634725948
mari raya kota pahlawan dengan semangat sama berani dan bangga selamat hari jadi ke untuk kota yang selalu bara dengan semangat yang tak kenal lelah bersamasama kita wujud yang lebih maju dan sejahtera politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi hutsurabaya kotapahlawan,positive,245,0,0.7825475916698608
selamat hari pahlawan semangat dan juang mereka antar kita pada hidup yang lebih baik mari lanjut para pahlawan kita dengan jadi indonesia bagai negara yang lebih maju dan sejahtera terima kasih para pahlawan jasa tak akan pernah lekang makan zaman politeknik politeknikjoss pensjoss haripahlawan,positive,245,0,0.7825475916698608
terima kasih atas juang para guru yang tulus dan mulia untuk cerdas anak bangsa jangan pernah lelah jadi pelita bagi negeri ini selamat hari guru nasional pensjoss politeknik harigurunasional harigurunasional,positive,240,4,0.7793535198671266
ingat hari sumpah pemuda rupa agenda tahun yang rutin laksana tiap tahun bagai gugah semangat satu serta bentuk harga hadap jasa pahlawan dahulu pens turut gelar upacara bendera giat sebut langsung di auditorium lt gedung pascasarjana pens pada sabtu yang ikut oleh civitas akademika sama maju indonesia rupa tema yang angkat oleh perintah indonesia untuk ingar hari sumpah pemuda ke berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi sumpahpemuda,positive,243,0,0.7761594480643925
selamat hari gizi dan makan nasional ingat hari gizi nasional adalah saat yang tepat untuk apresiasi kaya rasa dan nutrisi dalam hidang tradisional kita ayo tingkat sadar gizi untuk hidup lebih sehat politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuarakampusinovasigizidanmakanannasional,positive,243,0,0.7761594480643925
breakout kriya gallery ragam pusat oleholeh di kota pahlawan kriya gallery skg adalah destinasi yang wajib kunjung saat ada di kota pahlawan beda dengan cabang siola yang lokasi di pusat skg merr letak di timur tepat di jl ir soekarno dengan hadir bagai produk khas seperti makan fashion aksesoris hingga rajin kriya gallery desain dengan gaya arsitektur modern sehingga jadi ikon belanja tarik di kota yuk kita intip uni sama reporter azzahra salsabila vidiographer galuh rakadenita politeknik pensjoss breakout surabayakriyagallery umkmsurabaya pusatoleholehsurabaya,positive,243,0,0.7761594480643925
tepat hari ini tanggal maret ingat bagai hari musik nasional biar tiap nada satu jiwa serta hidup hari dengan penuh inspirasi mari raya ajaib irama dan melodi sama selamat hari musik nasional politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi harimusiknasional harimusik,positive,239,2,0.7697713044589242
hari ini juli ingat bagai hari anak nasional ingat ini tuju untuk gugah peduli dan partisipasi bangsa dalam jamin penuh hak anak tri daya perempuan dan lindung anak kemenpppa angkat tema hari anak nasional yakni anak lindung indonesia maju tema ini usung karena saat ini indonesia sedang pasuk era pascapandemi covid harap seluruh anak indonesia jadi tangguh pada masa pascapandemi ini selamat hari anak nasional mari gandeng tangan untuk buat dunia jadi tempat yang aman dan senang bagi anak politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia harianaknasional,positive,230,11,0.7697713044589242
manfaat tiap kuat yang kita milik untuk bawa baik bagi orangorang di sekitar kita selamat hari palang merah indonesia moga semangat peduli antar sama makin tumbuh baik di kalang kampus maupun masyarakat sama kita wujud solidaritas dan aksi nyata demi manusia haripalangmerahindonesia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi pmiindonesia pmi,positive,240,1,0.7697713044589242
selamat tempuh uji akhir semester genap jangan lupa doa agar beri mudah dan lancar dalam capai target kalian jangan pernah hilang harap karena itu adalah kunci untuk raih semua mimpi politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,239,1,0.7665772326561902
home credit indonesia will bring our it expert to help all the future leaders in to learn about technology they will learn further about uiux android java script data science and more while they prep and plan their first career we will also open recruitment for our data science and it academy programs registration for our bright and talented future leaders free of charge event help likes and share the info to build a better talent landscape for indonesia free lunch snackbox talkshow at pens d building theater recruitment see you there politeknik politeknikjoss campushiring,positive,238,1,0.763383160853456
pens tv dtik fest wadah kreativitas dan inovasi mahasiswa pens gelar tahun software expo yang tahun ini ubah nama jadi dtik fest kembali laksana oleh departemen teknik informatika dan komputer kali ini usung tema modern and technology giat laksana cara virtual pada selasa kendati jadi ubah tidak turun semangat juang para serta giat yang ikut oleh mahasiswa semester ini gabung jadi beberapa tim yang sesuai dengan jurus masingmasing yakni tim dari program studi teknik informatika dan tim dari program studi teknik komputer giat ini tuju bagai sarana apresiasi dan wadah kreativitas serta inovasi oleh mahasiswa yang nanti akan kecimpung di dunia industri untuk video lengkap dapat anda lihat di youtubecompenstv,positive,239,0,0.763383160853456
hari kanker dunia adalah saat yang tepat untuk harga dan dukung semua yang kena dampak kanker bagai sebab mati nomor dua di dunia kanker butuh upaya kolaboratif dalam teliti dan inovasi yang terusmenerus mari bersamasama kontribusi doa dan tindak agar kita dapat kalah kanker dan selamat lebih banyak nyawa politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi harikankerdunia bersamalawankanker,positive,238,0,0.7601890890507218
sehat adalah aset penting dan harga dari hidup di tengah pandemi covid kita harus benarbenar jaga sehat dang halhal yang sederhana seperti hidup bersih dan makan makan sehat selamat hari sehat dunia moga kita hindar dari segala sakit pensjoss politeknik,positive,238,0,0.7601890890507218
program studi teknik elektro industri elin pens telah usai laksana kuliah tamu yang tajuk research life development for innovation and excellence experience pada selasa tempat di ruang teater gedung d pens giat ikut oleh mahasiswa dan dosen elin giat sebut turut hadir bicara yang asal dari jepang yaitu prof dr takashi hiyama,positive,238,0,0.7601890890507218
tanggal september tepat dengan hari kereta api yang ke moga sarana transportasi khusus kereta api indonesia kai makin maju serta jadi transportasi favorit yang aman cepat dan tepat waktu sehingga banyak yang guna layan publik ini dan dapat kurang resiko macet khusus mari kita kerja keras untuk buat tranportasi dengan layan lebih baik selamat hari kereta api indonesia politeknik pensjoss harikeretaapi,positive,238,0,0.7601890890507218
idul adha adalah saat untuk raya semangat dalam kurban harap pada ampun dan teguh dalam iman selamat hari raya idul adha h mohon maaf lahir dan batin politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,238,0,0.7601890890507218
buruh punya spirit dan kuat untuk terus juang untuk keluarga masyarakat dan negara selamat hari buruh dunia moga buruh makin sejahtera pens pensjoss hariburuhsedunia,positive,237,0,0.7569950172479878
di hari pers nasional mari tunjuk dukung kita kepada para jurnalis yang juang untuk bagi informasi yang manfaat bagi seluruh masyarakat bagai jaga benar dan adil pers pegang peran vital dalam jaga demokrasi dan bebas ekspres mari bersamasama harga peran mereka dalam suara benar dan lawan ketidakadilan politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi haripersnasional,positive,237,0,0.7569950172479878
satu tahun telah lalu satu tahun lagi akan mulai dan banyak sempat beri kepada untuk wujud semua mimpi yang tak penuh di tahun baru cinaimlek ini selamat ingat hari imlek pens pensjoss politeknik imlek,positive,237,0,0.7569950172479878
majelis umum serikat bangsabangsa mengisytiharkan mei bagai hari bebas pers internasional atau hanya hari internasional yang raya untuk tingkat sadar akan penting bebas pers dan ingat perintah akan tugas mereka untuk hormat dan junjung tinggi hak bebas suara seperti yang tulis dalam pasal nyata umum tentang hakhak asasi manusia selamat ingat hari bebas pers internasional politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia harikebebasanpersinternasional haripersinternasional,positive,234,1,0.7506068736425194
pada ingat hari galungan dan kuningan mari kita sambut hari penuh berkah ini dengan semangat sama dan rasa syukur selamat ingat hari galungan dan kuningan politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi harigalungandankuningan,positive,234,0,0.7474128018397853
reminder kumpul proposal pmw pens halo km pens kemarin kita telah ikut sosialisasi pmw pens bukan sekarang pmw pens telah pasuk tahap yang paling penting yaitu tahap daftar dan kumpul proposal catat tanggal penting daftar buka hingga tanggal maret sila baca dengan seksama tentu dan syarat yang butuh lalu link ikut pasti untuk daftar diri dan kirim proposal lalu link ikut jika ada tanya atau butuh informasi lebih lanjut jangan ragu untuk hubung cp kami ilham johan terus semangat karya mahasiswa wirausaha jangan lupa untuk manfaat akun media sosial kami untuk dapat informasi baru instagram pmwpens mari bersamasama cipta sukses dalam kewirausahaan wirausahamuda mahasiswaberkarya pmwpens pensjoss,positive,234,0,0.7474128018397853
batik adalah salah satu waris budaya indonesia yang sudah aku oleh bagai negara kita bagai generasi terus bangsa patut bangga dan turut andil dalam lestari batik lama hari batik nasional lestari budaya indonesia pensjoss politeknik haribatiknasional,positive,233,0,0.7442187300370513
babak tanding grup putar pertama divisi vertical off landing vtol kontes robot terbang indonesia krti telah ikut tim eepis multirotor research team emiro pada rabu pada babak ini tim emiro hasil unggul lawan tim flyrg dari universitas negeri dengan oleh total poin besar hal ini buat tim emiro yang anggota enam mahasiswa pens makin optimis untuk ikut babak lanjut berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,231,2,0.7442187300370513
assalamualaikum wr wb salam sejahtera it is our great pleasure to invite you to participate in this international webinar on international webinar mechatronic engineering pastpresentfuture organized by politeknik ungku omar puo in collaboration with politeknik elektronika negeri indonesia pens september wednesday am pm malaysia time microsoft teams fb live registration link ecertificate will be issued to all participants thank you,positive,232,0,0.7410246582343171
hari ini kita raya perempuan di indonesia dan seluruh dunia mereka milik derajat tinggi dan tugas yang luar biasa di pens kami dukung perempuan berani cerdas dan kreatif yang kontribusi pada maju ilmu tahu teknologi seni dan manusia selamat hari perempuan internasional kepada semua perempuan inspiratif di seluruh dunia politeknikjoss pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasiworldwomanday,positive,232,0,0.7410246582343171
